beta,realization,seed,max_relative_junction_residual,N,pairs,local,regional,sum_W_real,sum_W_imag,area,null,corr,corr_centered,corr_centered_rms
0.0,22,5022,5.3558045974199325e-15,324,901,0.08582129089355298,0.11328858866774626,0.09224045701387462,0.0657723529471263,1122.0356124338082,1.733864189585212,-0.4046775591629243,-0.40465846317593906,-0.33243553642524676
0.02,22,5022,0.010000994927534155,324,901,0.10639231309450388,22.471697250832857,22.471469826505015,0.10109980001841318,1122.0356124338082,2.1349421088775626,0.15449182755618707,-0.40424037852651684,-0.3322783416933786
0.05,22,5022,0.025015516011744086,324,901,0.18739727102892692,56.04052572807717,56.0403138807417,0.15409097062534163,1122.0356124338082,3.5637638570286594,0.7900411729351801,-0.4012928018933272,-0.32975788143998136
0.1,22,5022,0.05012553027051827,324,901,0.35222604425086007,111.98864966354567,111.98838730446951,0.24240958830355772,1122.0356124338082,6.463553728078387,0.950088764913525,-0.3906649509949706,-0.31972018719160794
0.2,22,5022,0.10100834037544212,324,901,0.6938448252486817,223.88492631855536,223.88453415192515,0.4190468236599765,1122.0356124338082,12.573015279916103,0.9894678359749128,-0.35279356548300533,-0.28215126576632227
0.4,22,5022,0.20704629108366807,324,901,1.3830452292793718,447.67749404140017,447.67682784683655,0.772321294372848,1122.0356124338082,24.965634782471533,0.9978398694745315,-0.23948930299527246,-0.18289056195607556
0.0,23,5023,5.8165468862451996e-15,324,901,0.08944220996065484,0.20984981635990976,-0.20984617562156727,-0.0012361243020826418,1121.8888739838535,1.8517887474935195,-0.41917136076201905,-0.4190706120159795,-0.3315109439330663
0.02,23,5023,0.010000908939015805,324,901,0.1094256799066033,22.202048523673064,22.20202024221279,-0.03543743651614868,1121.8888739838535,2.225470051965293,0.11138968447690979,-0.41861654865668696,-0.33070522286453713
0.05,23,5023,0.025015583826330477,324,901,0.1869383417953581,55.819887261870875,55.81981986896431,-0.0867394048372685,1121.8888739838535,3.615204722215856,0.7864710889632816,-0.41594442603338166,-0.32774618785952037
0.1,23,5023,0.05012532024941439,324,901,0.35155675480413134,111.84961853608675,111.84948591355017,-0.17224268537244058,1121.8888739838535,6.492221446104369,0.951645235251991,-0.4063871158150109,-0.3184298167397672
0.2,23,5023,0.10101752989816548,324,901,0.6938862269759489,223.90908110083703,223.9088180027219,-0.3432492464428164,1121.8888739838535,12.594576573244584,0.989624640447586,-0.3708055382502513,-0.28689388989446096
0.4,23,5023,0.20701906464870412,324,901,1.3842005222786442,448.0280062384702,448.0274821810654,-0.6852623685835411,1121.8888739838535,24.996719877013838,0.9977697137060155,-0.2731095949870298,-0.2056007795136184
0.0,24,5024,5.6636537897197624e-15,324,901,0.08705940517601893,0.07397987752275244,-0.05401295683204399,-0.050553167779489386,1122.3879541218716,1.7640663466770394,-0.3973257400775217,-0.3972328536501185,-0.3232366915753271
0.02,24,5024,0.01000099729157246,324,901,0.1076616689475699,22.397053633957228,22.39703527862855,-0.028674208354637576,1122.3879541218716,2.158106007212222,0.1507162707359297,-0.39583955149453,-0.3215820700958411
0.05,24,5024,0.025015602962795595,324,901,0.18702257164894184,56.073607784963215,56.073607631819435,0.004144230782616998,1122.3879541218716,3.5815474954464257,0.7985610757151773,-0.39110720905675084,-0.31682024118300284
0.1,24,5024,0.05012447889649299,324,901,0.35254751310840077,112.20124364961175,112.20122822047091,0.058841629344738855,1122.3879541218716,6.484528814566298,0.95274125137571,-0.37668278742425176,-0.3032086278586212
0.2,24,5024,0.10101555648164642,324,901,0.6955356028577528,224.45653244672786,224.4564693977739,0.16823642646894843,1122.3879541218716,12.609941086736706,0.9897495798751695,-0.33000934338315213,-0.25970605289295184
0.4,24,5024,0.20692162796453173,324,901,1.3870657478310695,448.96711856767917,448.9669517523798,0.38702602071739534,1122.3879541218716,25.040099119546905,0.9977929788251328,-0.20027927255150565,-0.15341122854493547
0.0,25,5025,4.0707053667310624e-15,324,901,0.08836667027146175,0.06316393858072397,0.05793602260449937,-0.02516148687578712,1122.4126748735353,1.7791379557325475,-0.40275596081306614,-0.4027485165402935,-0.32629514002562043
0.02,25,5025,0.010000941081200409,324,901,0.1075427558301783,22.4838561110004,22.483849206479814,-0.017620455360929516,1122.4126748735353,2.173458102824349,0.14725037195317286,-0.4015489240100411,-0.3256757993960026
0.05,25,5025,0.025015582525835852,324,901,0.18699740863863884,56.12271933689355,56.12271898229276,-0.0063089080886477855,1122.4126748735353,3.5914539626662303,0.799374928144551,-0.39761930865801004,-0.32305004520981434
0.1,25,5025,0.05012484894353938,324,901,0.35246293767414655,112.18750264323411,112.18750194198098,0.012543670698493686,1122.4126748735353,6.4874916653314,0.953117158625765,-0.3864240392970718,-0.31435100892928863
0.2,25,5025,0.10100483885147353,324,901,0.6950948467326872,224.31707348942837,224.3170678613575,0.05024882827276618,1122.4126748735353,12.602894576859843,0.9899131957826377,-0.3518102778488148,-0.28373159187344543
0.4,25,5025,0.2069545921932602,324,901,1.3858615018294582,448.576217300487,448.57619970011046,0.12565914342132176,1122.4126748735353,25.015861388872633,0.9978323724249694,-0.2569890294026208,-0.20115301014666748
0.0,26,5026,5.0072711480493746e-15,324,901,0.08859568692558784,0.2104517398872857,-0.13331342082164666,0.16284184551403336,1122.6888879520725,1.8087150795307936,-0.4141577816904399,-0.41399281186705006,-0.3308113895008664
0.02,26,5026,0.01000095759604921,324,901,0.10919989478921843,22.34184262700755,22.3413767578551,0.14427935938163414,1122.6888879520725,2.195874907824831,0.11997907543630516,-0.4153902333136987,-0.33150349924756783
0.05,26,5026,0.02501559020364437,324,901,0.1869128841002291,56.053532957325245,56.053412025870216,0.11643563018304316,1122.6888879520725,3.607518803295638,0.7945817811566768,-0.41497139991222787,-0.3302037127445654
0.1,26,5026,0.05012548543969999,324,901,0.3519654904464243,112.24015931910726,112.24013747256208,0.07002941485205827,1122.6888879520725,6.504813813753694,0.9577155445315745,-0.4063205358451172,-0.3221771284419457
0.2,26,5026,0.10100713592370977,324,901,0.6955838505324916,224.61358952140978,224.61358836594582,-0.022783015809923188,1122.6888879520725,12.632356545685326,0.9913867414454619,-0.3677804335501993,-0.2891020066325814
0.4,26,5026,0.20669027137590112,324,901,1.3880750483279183,449.36053848121776,449.3604901527133,-0.2084078771338732,1122.6888879520725,25.075328912855213,0.9981809616096994,-0.26281819362311515,-0.19982943261208128
0.0,27,5027,4.31545090746903e-15,324,901,0.09204209562188345,0.13492690454845374,-0.1181199528430974,-0.06521461731369733,1121.3493833976781,1.8731414366443937,-0.42035388477961655,-0.4203445433689067,-0.34117467559911874
0.02,27,5027,0.010000978401114184,324,901,0.111673189687775,22.334438215109362,22.334398496197455,-0.04212122493780367,1121.3493833976781,2.2490978639848804,0.08613831691551116,-0.422233969882137,-0.3419433039169948
0.05,27,5027,0.025015644512037024,324,901,0.18778744958055932,56.013176669349704,56.01317616975831,-0.007481136373951661,1121.3493833976781,3.638121400924386,0.7817711219350367,-0.4226736068053864,-0.3410834989467601
0.1,27,5027,0.05012533645149096,324,901,0.3522808527459607,112.14448355148807,112.14447229235975,0.050252344565796775,1121.3493833976781,6.517098365105469,0.9534959775272875,-0.4169435711930758,-0.33454646403118127
0.2,27,5027,0.10101208259684857,324,901,0.695274068018572,224.4071257274472,224.40706453756258,0.1657193064452806,1121.3493833976781,12.628300934998055,0.9902383947935308,-0.38584844892202497,-0.3059453031299813
0.4,27,5027,0.20685553565823983,324,901,1.386900382011461,448.9324242590356,448.9322490279683,0.3966532302042659,1121.3493833976781,25.051732769422888,0.997910821549528,-0.28521056966644415,-0.2224076995720517
0.0,28,5028,4.9767225595025574e-15,324,901,0.08196996844177366,0.1203390568850248,-0.036271516231439094,-0.11474260639470277,1122.7801897845743,1.661376986582923,-0.40967884538737687,-0.4098564300348063,-0.3281842350147442
0.02,28,5028,0.010000868578377646,324,901,0.10292472592736117,22.396827398940633,22.396598892372396,-0.10117110319415448,1122.7801897845743,2.07297351982972,0.19744768795783083,-0.4082655207264404,-0.32761542704992896
0.05,28,5028,0.025015286448841656,324,901,0.18561052356847313,56.04596276889934,56.04590450527816,-0.08081384839334299,1122.7801897845743,3.527297553460786,0.8176158743936836,-0.4034827358373625,-0.3247846004319938
0.1,28,5028,0.05012531868522999,324,901,0.3520382203903656,112.12809032902283,112.12808052678776,-0.046885090391963286,1122.7801897845743,6.448794462044693,0.955264856782434,-0.38941234620100135,-0.3149530936262624
0.2,28,5028,0.10100075943558333,324,901,0.6949363885228218,224.29243355031852,224.29243256980698,0.020972425610762707,1122.7801897845743,12.580444996566232,0.9902045393472401,-0.34565339510191057,-0.27937195033375034
0.4,28,5028,0.20686975286774895,324,901,1.385913415383932,448.6211640185314,448.62113665584536,0.15668745761623815,1122.7801897845743,25.00380967442413,0.9979599103738487,-0.23281336426296653,-0.18270413841856928
0.0,29,5029,3.967689559022364e-15,324,901,0.0887793591044681,0.06085289804516768,-0.032028607860437486,0.05174208614868456,1121.8581759134472,1.8133236908000825,-0.42710495621836153,-0.42699302363931957,-0.3432298730164321
0.02,29,5029,0.01000093587561753,324,901,0.1087888455888845,22.35526297012604,22.355175782364707,0.06243559131736526,1121.8581759134472,2.1958782822459293,0.11432072417494485,-0.4252027415874698,-0.34212051992465264
0.05,29,5029,0.025015395103524626,324,901,0.18831905608202854,55.93603741684603,55.93598236770238,0.07847584907040021,1121.8581759134472,3.5975449990979023,0.7723629147769754,-0.4202149047744285,-0.33828892977893965
0.1,29,5029,0.05012515601665123,324,901,0.35217289236354465,111.90404280110704,111.9039933432652,0.10520961199209425,1121.8581759134472,6.480431010845084,0.9482500807367309,-0.4063701802415699,-0.3264264379273362
0.2,29,5029,0.10100857233019699,324,901,0.69385334920737,223.84007153641457,223.84001529439084,0.15867713783553097,1121.8581759134472,12.58180053794018,0.9889042639154556,-0.361133175868397,-0.2865615475517678
0.4,29,5029,0.2072351831359127,324,901,1.3832536705875267,447.71213798593044,447.71205919664214,0.26561218952236454,1121.8581759134472,24.974121974382605,0.9977146396715028,-0.24028951367561996,-0.18593957280765663
0.0,30,5030,4.839720801721448e-15,324,901,0.09214227610093671,0.14409125290071795,0.09211971135768504,-0.11079823077051118,1122.4569652541786,1.8547562231501318,-0.4161168081626542,-0.4162576007519155,-0.33775938165535113
0.02,30,5030,0.010000998853199973,324,901,0.11151556786025453,22.570029046544516,22.569870594287345,-0.084572566394128,1122.4569652541786,2.240577313285066,0.10615681321861846,-0.41557774630332817,-0.33710042919619787
0.05,30,5030,0.025015543142841223,324,901,0.18860337546036865,56.28651509462858,56.28649691868181,-0.0452340698295485,1122.4569652541786,3.6410017456211836,0.7834825632181176,-0.41247635072244837,-0.33415532376999263
0.1,30,5030,0.05012492374573497,324,901,0.35336766103111944,112.48087596326319,112.48087412600594,0.020330091111399884,1122.4569652541786,6.529090792584644,0.9529484134471898,-0.40210921305794284,-0.3243684089618781
0.2,30,5030,0.10101922166108707,324,901,0.6967121384116203,224.86967954720504,224.86962854065425,0.15145841299333854,1122.4569652541786,12.65066684866422,0.9901815127784291,-0.3678203179852886,-0.2905714680934516
0.4,30,5030,0.20713795486906078,324,901,1.3891287990118826,449.647327697096,449.6471373699508,0.41371505675718606,1122.4569652541786,25.090324422270534,0.9979091187680847,-0.26659936434714887,-0.20320864210546602
0.0,31,5031,5.486909702023117e-15,324,901,0.09631666619342487,0.16633800528243736,0.16330367776508048,0.031626584224966836,1121.6436295559022,1.9682360371273813,-0.4458240328303622,-0.44590874104844636,-0.35519533207929466
0.02,31,5031,0.010000975858465292,324,901,0.11513697252678112,22.626774286976758,22.62674833322866,0.034270957479341196,1121.6436295559022,2.3445778783645133,0.045521471085764625,-0.44733070455741386,-0.35596317044675146
0.05,31,5031,0.02501556586554708,324,901,0.1891207659123476,56.32192829634094,56.321915316424004,0.03823751736091638,1121.6436295559022,3.7135664057127378,0.7755145774626043,-0.4474904072444051,-0.3553047648997856
0.1,31,5031,0.050125583090571184,324,901,0.3529392087715736,112.48053589611249,112.48052695508292,0.044848450496854875,1121.6436295559022,6.575472319549076,0.9573268879129476,-0.44292025433343424,-0.34977338171533295
0.2,31,5031,0.10101176287391342,324,901,0.6963890509409392,224.79775773283532,224.79775023240074,0.05807031676878504,1121.6436295559022,12.677471082490053,0.9909455490889421,-0.41641057297829903,-0.32580023911105344
0.4,31,5031,0.20714513621109332,324,901,1.3885241392515097,449.43220473331235,449.43219678703645,0.08451404931258238,1121.6436295559022,25.100534013771917,0.9979127357682661,-0.32905328139997825,-0.25610244843604646
0.0,32,5032,4.522642608914005e-15,324,901,0.08681078782778436,0.2587250060056997,-0.08825980533234778,0.24320533607498296,1122.287914655515,1.7544459841541904,-0.4193338615222855,-0.4193423601755195,-0.34248490201280773
0.02,32,5032,0.01000094141614701,324,901,0.10613564684404471,22.341385781521794,22.340233703807534,0.22688476821080697,1122.287914655515,2.147602734886723,0.1403533305423223,-0.41818205178900936,-0.3417751014295749
0.05,32,5032,0.025015629796061072,324,901,0.18661100361849184,55.98333985743534,55.982973967517374,0.20240391641455796,1122.287914655515,3.570995268329684,0.7967446573467906,-0.4142029608409521,-0.33878381714851613
0.1,32,5032,0.05012559231864147,324,901,0.3518536343488064,112.05432427036584,112.05420774036708,0.16160249675411664,1122.287914655515,6.472097706472552,0.9541757575058141,-0.402419246878671,-0.3289229128052647
0.2,32,5032,0.10098643305602713,324,901,0.6945267586681039,224.19668955912604,224.19667528606652,0.07999965743325618,1122.287914655515,12.591524006856513,0.9904617729387835,-0.3609350237626779,-0.2945584525459035
0.4,32,5032,0.2055624830988184,324,901,1.3854232288041284,448.4816180960003,448.4816103774654,-0.08320602120847803,1122.287914655515,25.008172929032416,0.9980360862342205,-0.25321893201101214,-0.2038217296788451
0.0,33,5033,5.57439555664968e-15,324,901,0.08271985166962939,0.2014476898440183,0.1699521477870536,-0.10815470034196062,1122.5609471491923,1.672174754773862,-0.38780597999568395,-0.38756496175857424,-0.3172882497391185
0.02,33,5033,0.010000960086339179,324,901,0.10320630656283582,22.611214766935053,22.61087757541301,-0.12348484176932424,1122.5609471491923,2.0888525230067017,0.21169415007983894,-0.3855094112769316,-0.31618004778863323
0.05,33,5033,0.025015255790219647,324,901,0.18599260479402402,56.272456364674404,56.27226571685195,-0.14648005391039642,1122.5609471491923,3.5441495554161646,0.8239609649494953,-0.3799067570122286,-0.312115235705992
0.1,33,5033,0.05012556019374571,324,901,0.35231144010958054,112.37473124651042,112.37457928591685,-0.18480540747882573,1122.5609471491923,6.46651210707275,0.9594862274716032,-0.36395499257572,-0.2993016881774965
0.2,33,5033,0.10101230385242722,324,901,0.6955129224644135,224.5793586181829,224.57920642404662,-0.261456114615704,1122.5609471491923,12.601397130785415,0.9914967068517171,-0.3147408932288512,-0.2563760375980197
0.4,33,5033,0.20653570086474865,324,901,1.3869673295647083,448.98865226844896,448.9884607003062,-0.41475752888944395,1122.5609471491923,25.032649329840478,0.9981812374250815,-0.1928723859584385,-0.15204091734405634
0.0,34,5034,4.708467843176578e-15,324,901,0.0955372928213019,0.05554441503952563,0.024640797786666724,-0.04977964570504376,1121.5777191144002,1.9233353675836158,-0.4107426566496091,-0.4107493680094312,-0.338960847617497
0.02,34,5034,0.010000961996474487,324,901,0.11481424515662755,22.454654804922257,22.454567198504495,-0.06272428607946881,1121.5777191144002,2.2958714738288943,0.06810110101504561,-0.4116122971812921,-0.3388588446871126
0.05,34,5034,0.025015145182337294,324,901,0.18974156739289344,56.09951693546463,56.09945679958125,-0.08214124664110833,1121.5777191144002,3.6704516098897475,0.7602368215001408,-0.41062956578847126,-0.3365321098802975
0.1,34,5034,0.05012428424345269,324,901,0.35299989240920215,112.1743312412407,112.17427280137582,-0.11450284757715415,1121.5777191144002,6.536319605469129,0.9489395227724124,-0.4032359476252988,-0.32724407024222113
0.2,34,5034,0.10101486320048475,324,901,0.6953361708631147,224.3239764022646,224.32390480496494,-0.17922604944925988,1121.5777191144002,12.635694700066821,0.9891787647829909,-0.36964488515473537,-0.2928721421016277
0.4,34,5034,0.20688519758635115,324,901,1.386157144709981,448.6232750022363,448.62316881214326,-0.30867245319346637,1121.5777191144002,25.045449651576504,0.9976670385918227,-0.25978799123904667,-0.201040225969629
0.0,35,5035,4.6621982653821e-15,324,901,0.09526383072322891,0.0614298246240976,0.038037039439692055,0.04823698771700716,1123.0381342201474,1.9110470976812324,-0.393110394697949,-0.3931186616725871,-0.32270507076092864
0.02,35,5035,0.010000976695079593,324,901,0.1144139012533951,22.498056955649798,22.49800298857538,0.049277842034586766,1123.0381342201474,2.2827699457868573,0.09593247907658498,-0.392974877746617,-0.3221070002648581
0.05,35,5035,0.025015391790091837,324,901,0.19026576665283185,56.18797491201341,56.187951912278926,0.05083912351096748,1123.0381342201474,3.661537746776118,0.7676881091559691,-0.391091336972579,-0.3193935475518182
0.1,35,5035,0.050125587126675586,324,901,0.35364185878932886,112.33787949662906,112.33786678511817,0.05344125930490676,1123.0381342201474,6.533477512449207,0.9489661182309646,-0.38306334772005907,-0.3102474493290827
0.2,35,5035,0.10101164595757366,324,901,0.6963512271360706,224.6377041860083,224.63769653079663,0.05864553089281993,1123.0381342201474,12.641969945155452,0.9891909912648147,-0.3481927654282935,-0.2778759538848853
0.4,35,5035,0.2064316100758656,324,901,1.3879836449987717,449.23736132944276,449.23735602215356,0.06905407406864955,1123.0381342201474,25.067550744907532,0.9977866116867702,-0.24637767896731574,-0.19091353583488874
0.0,36,5036,4.075581982792204e-15,324,901,0.08129618211990207,0.09030347045649656,-0.08976059637465905,-0.009886966923829149,1122.9112994889158,1.6498483815283418,-0.35826123539847976,-0.3582788956907951,-0.28621707260910434
0.02,36,5036,0.01000098246910372,324,901,0.10271112190771718,22.33525686961762,22.33525492981346,-0.009308708002317062,1122.9112994889158,2.068063741780209,0.23750659336806854,-0.3563155547952716,-0.28458716738028067
0.05,36,5036,0.025015603263483503,324,901,0.18493463139332764,55.97277885561823,55.97277821909563,-0.008441319620054372,1122.9112994889158,3.528241913546216,0.8302529737675358,-0.3507064672106109,-0.27959573484407907
0.1,36,5036,0.050125001328944034,324,901,0.3512425231488961,112.03531725297667,112.03531703456594,-0.006995672316279414,1122.9112994889158,6.452845914550663,0.9606232659239152,-0.3349074138609549,-0.26520937605684236
0.2,36,5036,0.1009974661625532,324,901,0.6943530267297006,224.1603947030821,224.16039466550652,-0.004104377708709694,1122.9112994889158,12.586238255478085,0.9913232322086437,-0.28371664766827254,-0.22080805154016211
0.4,36,5036,0.20682222383686286,324,901,1.3853724856235865,448.4105499305281,448.41054992738765,0.0016782115064112313,1122.9112994889158,25.01064965994666,0.9979568474377448,-0.16041397083058656,-0.12123549891331013
0.0,37,5037,4.961082890552426e-15,324,901,0.08353912134912789,0.2412396060433129,0.2265171079891064,-0.08298522345685597,1123.7249751540687,1.6868245240915032,-0.4001076522867763,-0.4002166682313406,-0.3302583619718529
0.02,37,5037,0.010000996563891838,324,901,0.10539587005368464,22.755807781443306,22.75570676230589,-0.06780511737097127,1123.7249751540687,2.109151791765332,0.18487183998049023,-0.40086958223206914,-0.3309220930298267
0.05,37,5037,0.02501562618809773,324,901,0.18657836404891476,56.54950917627787,56.54949124378106,-0.04503495824215145,1123.7249751540687,3.5698937881549613,0.8253408548561098,-0.3994626416923215,-0.32940033389686596
0.1,37,5037,0.05012444314950624,324,901,0.3536037841626863,112.87246560191636,112.87246537957304,-0.0070846930274452435,1123.7249751540687,6.502249821473685,0.9611453984132319,-0.3911861570955065,-0.3205012952426191
0.2,37,5037,0.10101147758604821,324,901,0.6983514125984462,225.51842415056427,225.51841365115695,0.06881583740197235,1123.7249751540687,12.659325183464476,0.9916962827002875,-0.35568624811045274,-0.28374042578381664
0.4,37,5037,0.2063018155584388,324,901,1.3925842972965508,450.81036417691104,450.8103101943248,0.2206168982608016,1123.7249751540687,25.136690187902232,0.9981604841317255,-0.24008043755436423,-0.18161974146196094
0.0,38,5038,5.886373144900901e-15,324,901,0.09259536338425838,0.23557104278732324,-0.23175656425680424,0.04222097966400887,1122.7968608778253,1.8797194878524743,-0.42940948720741784,-0.42975949994851526,-0.3366861237620595
0.02,38,5038,0.010000986323237435,324,901,0.11089481738051815,22.220794416128548,22.22078373579116,0.02178648775650413,1122.7968608778253,2.250250270777386,0.08799019532241717,-0.4284359981472703,-0.3358848572801757
0.05,38,5038,0.025015620754665867,324,901,0.18783746110139288,55.89959488884372,55.89959418586314,-0.00886525010473202,1122.7968608778253,3.6345980805695954,0.7760879909187416,-0.4247629376214192,-0.33311183650923487
0.1,38,5038,0.05012502029838422,324,901,0.35233934433501435,112.03096097699601,112.03094493598304,-0.05995147987348021,1122.7968608778253,6.510871383675377,0.9495224152980999,-0.4145855435320639,-0.3245555870670848
0.2,38,5038,0.10100657990854743,324,901,0.6950959014136027,224.29370502943033,224.2936464362229,-0.16212393941095726,1122.7968608778253,12.620074779864547,0.9893494328153635,-0.381948507674146,-0.29566744646204024
0.4,38,5038,0.20636135804579597,324,901,1.3865422526200213,448.81919905089796,448.81904943670264,-0.36646885848591637,1122.7968608778253,25.04128973030689,0.9978428872735515,-0.29320318627144504,-0.2189752509211833
0.0,39,5039,5.0289720454226375e-15,324,901,0.09299673867239315,0.06172181897257608,0.06163884897352423,0.0031992553043674737,1123.565364276909,1.855182731813678,-0.3981454077565815,-0.39813347917292524,-0.3302856232864011
0.02,39,5039,0.010000974261600293,324,901,0.11135839205452862,22.507785242020656,22.50775333233151,-0.037900288159017956,1123.565364276909,2.23760032416217,0.10728674781075923,-0.3976870737426211,-0.33015820626279146
0.05,39,5039,0.02501559046313546,324,901,0.18861003432169104,56.177013261873626,56.17692505736851,-0.09954960335409471,1123.565364276909,3.6334979011394535,0.7812319765202115,-0.39567040507352375,-0.32843108104823765
0.1,39,5039,0.05012517608177742,324,901,0.35329660192569695,112.29239348959746,112.29221126576347,-0.20229846201253143,1123.565364276909,6.515774891628436,0.9494887641967873,-0.3887743663319005,-0.3216477156278224
0.2,39,5039,0.10100715976218298,324,901,0.6959505032366441,224.5231540182138,224.52278368255344,-0.4077961793294387,1123.565364276909,12.626899364247498,0.9890626495864409,-0.36328403640305357,-0.29605172201619445
0.4,39,5039,0.2071844948745859,324,901,1.3872129020254296,448.984675112066,448.98392851613335,-0.8187916139632561,1123.565364276909,25.04623833487292,0.9976743414643573,-0.2863947121388625,-0.22369077912465582
