realization,shape,target_n,n,parameter,sum_W_real,sum_W_imag,total_area,delta_total,area_normalized_delta,orientation_null_squared,area_normalized_null_squared
71,rhombus,225,225,15.0,-0.1530079012656893,0.14783427702805724,780.0127028748927,0.2127589981978184,0.0002727635042527546,2.341036785194449,3.847732636486088e-06
71,disk,225,223,15.748015748023622,0.29885202787410226,0.09782744239518519,772.4114768138045,0.31445626571917196,0.0004071097791248562,2.2988222389816584,3.85307935692057e-06
71,rhombus,400,400,20.0,0.13126846211351717,0.06526608592770097,1385.9693806183632,0.14659833258932362,0.00010577313946424804,4.323605002838078,2.250809498051435e-06
71,disk,400,397,20.97617696340303,0.14428390071171915,0.6875080025457609,1375.4225714908343,0.7024849447276797,0.0005107411782302287,4.049000408971958,2.1403043120285777e-06
72,rhombus,4,4,2.0,-0.037505516732462496,0.015162061693658462,13.780408928108049,0.04045431868381087,0.0029356399287466545,0.02844350513201575,0.00014978175105929907
72,disk,4,7,2.8284271247461903,0.05463045251081322,-0.0010279238280044845,23.889547257729376,0.0546401223363601,0.002287197900691964,0.06165955234438779,0.00010803998836940524
72,rhombus,16,16,4.0,-0.027462454037800565,0.07149291178390288,55.56146566283314,0.07658604844956572,0.0013784022350007336,0.18160437708786037,5.882730118692025e-05
72,disk,16,19,4.69041575982343,-0.13031301544850304,0.024471378494638825,65.6122934381924,0.13259083814770034,0.002020823098838979,0.14220440968616524,3.303258999006178e-05
72,rhombus,49,49,7.0,0.006040148673793322,-0.10459866038816112,169.6967226161325,0.10477291229606722,0.0006174127035621772,0.43334976502598965,1.5048446057162305e-05
72,disk,49,55,7.615773105863909,-0.12081282946302485,-0.27504270243812456,191.01355210236048,0.30040677077477573,0.0015726987298461082,0.49330981969394005,1.3520457857804319e-05
72,rhombus,100,100,10.0,-0.0130497021926681,0.15134708439950517,346.57136379499985,0.15190863926567266,0.0004383184969532798,1.0292163074848857,8.568825685253842e-06
72,disk,100,97,10.488088481701515,0.04330597082680665,-0.5555814487225026,336.23359552693984,0.5572666805703056,0.001657379536084032,0.876165711210238,7.750041775197529e-06
72,rhombus,225,225,15.0,0.00874840415182021,0.049794199115096416,779.7015379672432,0.050556867394227004,6.48413077727583e-05,2.3984260913593323,3.945204849346033e-06
72,disk,225,223,15.748015748023622,-0.28567988405927736,-0.13631085849285401,773.3930308086058,0.3165337996157457,0.000409279353454737,2.5808576661997282,4.314828567729802e-06
72,rhombus,400,400,20.0,-0.06481946878860922,-0.16073465456961372,1384.2743134048583,0.1733124136167128,0.00012520091714367032,4.309573444320824,2.249002644015144e-06
72,disk,400,397,20.97617696340303,-0.09661797665665839,0.02710057851903,1374.262299746453,0.1003467725903165,7.301864615570853e-05,4.28324450103049,2.267950652921719e-06
73,rhombus,4,4,2.0,-0.04897659049922787,-0.0032652126146750157,13.987436024865325,0.0490853137949437,0.003509243131313361,0.016353473340052375,8.35860458661081e-05
73,disk,4,7,2.8284271247461903,0.057369929833494204,-0.019420022900497436,24.37263886785228,0.06056769880518735,0.0024850693900477336,0.038355780978484647,6.456924717800834e-05
73,rhombus,16,16,4.0,-0.0656283248811298,-0.05752799354764718,55.57839827429787,0.0872728312152256,0.001570265317552067,0.11062218573755431,3.581213245168261e-05
73,disk,16,19,4.69041575982343,-0.062402658917666276,0.04351079702894671,66.12021801000888,0.07607418286178821,0.0011505434366576432,0.1214469122289468,2.777908417227504e-05
73,rhombus,49,49,7.0,0.09140206412229057,-0.06818640891376868,169.8355629372456,0.11403387078570555,0.0006714369406120269,0.38953405367016114,1.3504800103515303e-05
73,disk,49,55,7.615773105863909,-0.33263547428827156,0.12173627948089892,189.88816269099834,0.35421191467373725,0.0018653712251149644,0.44873705619262827,1.2445035785987277e-05
73,rhombus,100,100,10.0,-0.07744908523202554,-0.06361456372019036,346.3789821793135,0.10022561309659181,0.0002893524672484516,0.8662721856447312,7.220234564978606e-06
73,disk,100,97,10.488088481701515,0.12114668919452276,0.10868631611081842,336.35294654779153,0.16275514004950825,0.0004838820106081122,0.7893209657866476,6.976910718014714e-06
73,rhombus,225,225,15.0,0.13036297822885778,-0.03260034746735119,779.7830124307698,0.13437741159767025,0.00017232667223511807,1.9464841754078397,3.201130192642313e-06
73,disk,225,223,15.748015748023622,-0.06876448454378359,-0.007559405949403186,773.2810305510584,0.06917874639569674,8.946132604132074e-05,2.1116497022642804,3.531402030206531e-06
73,rhombus,400,400,20.0,-8.339382330779799e-05,-0.0028302393246856378,1385.4775339242697,0.0028314676697364758,2.0436763501437216e-06,3.852118804359501,2.006784310870081e-06
73,disk,400,397,20.97617696340303,0.3769608616937967,-0.03786991197536782,1375.7906275879368,0.3788583132015871,0.00027537497756167223,3.8453750732718244,2.031580397327233e-06
74,rhombus,4,4,2.0,-0.08015302649935707,-0.08302874671961301,13.91355913763937,0.11540485448557303,0.008294416500043934,0.06981706356613782,0.0003606493072754624
74,disk,4,7,2.8284271247461903,0.18284150042653424,0.07018452450133186,24.243738302872433,0.19584913009177338,0.0080783387299874,0.09158459333913149,0.00015582001669980748
74,rhombus,16,16,4.0,0.12962677463216776,0.0004720541673546158,55.51695729870631,0.12962763415520523,0.002334919643700032,0.15360894667330333,4.9838527154717596e-05
74,disk,16,19,4.69041575982343,0.04496354977208483,0.023353826015313328,65.77540696058921,0.05066677409960373,0.0007702996673203687,0.23726377456469214,5.4840871482314864e-05
74,rhombus,49,49,7.0,-0.06420567782648856,-0.06929569055183915,169.61035349907795,0.094468311058339,0.0005569725497851318,0.6373329618069604,2.2154485128131916e-05
74,disk,49,55,7.615773105863909,0.22625203037173236,0.05553754637323695,190.91361451744547,0.2329686680746807,0.0012202831561464794,0.7794944829455382,2.138647682733924e-05
74,rhombus,100,100,10.0,0.029042962270899864,0.05918058317484845,346.6561732772786,0.06592294807109333,0.00019016810647812636,1.243919668975665,1.0351289571026799e-05
74,disk,100,97,10.488088481701515,0.15259173462222053,-0.04518025047349078,335.9897973632861,0.15913985204173572,0.0004736448942515571,1.2336656166173698,1.0928115615422288e-05
74,rhombus,225,225,15.0,-0.0037501503143957393,-0.001485795520556249,779.1021034378634,0.004033759500697516,5.177446554050055e-06,2.334029635287976,3.8451883006941905e-06
74,disk,225,223,15.748015748023622,-0.14994838994548454,-0.11269335457252665,772.3865120090466,0.18757481657208758,0.00024285097377501927,2.2027620593607202,3.6923105835114755e-06
74,rhombus,400,400,20.0,-0.025897993368526162,-0.08308875293575586,1385.1357386223908,0.0870312985364191,6.283232473878516e-05,3.9443616030884026,2.0558529748841084e-06
74,disk,400,397,20.97617696340303,-0.26882863433253723,-0.21822226687344723,1374.502768306185,0.34625105400053735,0.00025191004484278074,3.7334846502832892,1.976164677765319e-06
75,rhombus,4,4,2.0,-0.1644539778805103,0.024372114113426588,14.087248448645454,0.1662501452242411,0.011801463275834163,0.03230085083153458,0.00016276522167754773
75,disk,4,7,2.8284271247461903,0.012981009966717139,-0.0007584895724368143,24.456555377925437,0.013003150625425558,0.0005316836498226665,0.025072328487344326,4.1918341637990203e-05
75,rhombus,16,16,4.0,0.04264270232708611,0.059864496079717944,55.82717283302278,0.07349937382478194,0.001316551960182833,0.14556754500945696,4.670606586870553e-05
75,disk,16,19,4.69041575982343,0.0481360630424299,0.028409876610608426,65.96516679505477,0.055894558359958275,0.0008473344505231894,0.08627958127110456,1.9827990352704716e-05
75,rhombus,49,49,7.0,-0.11083646658814006,0.033573471893157264,170.1478329188636,0.11580975926364975,0.0006806419880697193,0.43728672994956824,1.5104746956372409e-05
75,disk,49,55,7.615773105863909,-0.1777100810785579,0.004197918412155978,191.0308939684062,0.17775965637889476,0.0009305283176253874,0.38579809060536674,1.0571895406774152e-05
75,rhombus,100,100,10.0,0.09382341097986435,0.09849986754144768,346.7432194469653,0.13603329134288883,0.000392317091477243,0.8577628972224743,7.134298927614196e-06
75,disk,100,97,10.488088481701515,-0.06994473633425669,0.3516079274583346,336.2031818471002,0.3584974209006449,0.001066311802675573,0.7486109789156015,6.622966425541157e-06
75,rhombus,225,225,15.0,-0.01631905166323877,-0.03427015848475129,779.642411285866,0.03795728137995959,4.8685500981605856e-05,1.9240037440770899,3.165300896942937e-06
75,disk,225,223,15.748015748023622,-0.24251445081429068,-0.10679809329022538,772.9141708616678,0.26498885181113696,0.0003428438263924175,2.0563652479507177,3.4422128066942773e-06
75,rhombus,400,400,20.0,0.08124088100167093,0.030432372374083166,1385.9181126120939,0.08675373210555565,6.25965786261697e-05,3.930598151050389,2.046366908581172e-06
75,disk,400,397,20.97617696340303,-0.11852737714641126,0.2833183039683902,1376.643767673949,0.30711235809835585,0.0002230877481232994,3.989182852074263,2.104945217631413e-06
76,rhombus,4,4,2.0,-0.042583254424433115,0.12325579095067701,13.973570327968904,0.13040446142771725,0.009332222071169974,0.03606784829132384,0.00018471640353480502
76,disk,4,7,2.8284271247461903,0.040527431904099576,-0.009833403948584243,24.196849936251777,0.04170334003359276,0.0017235028585730376,0.039192969023583615,6.694073893677933e-05
76,rhombus,16,16,4.0,-0.1299508248071093,-0.06003062497286142,55.38126046769126,0.14314640338716283,0.0025847444095403473,0.11473302618987039,3.740785246792988e-05
76,disk,16,19,4.69041575982343,0.0764264735360003,0.030276409383704454,65.51470241635737,0.08220502917899014,0.0012547569651856591,0.16138054220941248,3.7598768890193175e-05
76,rhombus,49,49,7.0,-0.007740408328051451,0.06719894347450286,169.58166516534803,0.06764326962214644,0.00039888315494597776,0.4278612510966387,1.4878020951235796e-05
76,disk,49,55,7.615773105863909,0.07029181014916253,0.06743926167974423,190.50079183594374,0.09741146025984276,0.0005113441226204034,0.4373205728782139,1.2050535263624946e-05
76,rhombus,100,100,10.0,0.06106094767128578,0.00041138294774095696,346.80915788953786,0.061062333450705865,0.00017606897644310425,0.9351467653259755,7.774968926261924e-06
76,disk,100,97,10.488088481701515,0.103825092741201,0.04966932134459913,336.54616937642476,0.11509427164525626,0.0003419865745568004,0.8238590784622861,7.27383806584448e-06
76,rhombus,225,225,15.0,0.015251719573336597,-0.02667749015230436,779.9059948375626,0.030729520509926524,3.940156982166397e-05,2.0722610297427018,3.406904364775165e-06
76,disk,225,223,15.748015748023622,0.10474999423757891,0.265936034902007,773.257379426505,0.28582256025753866,0.0003696344423761234,2.1008898715369853,3.5136228334702365e-06
76,rhombus,400,400,20.0,0.038266608072484054,0.00013443729384138292,1385.5541744981233,0.0382668442226306,2.761843955794197e-05,3.7024100312206443,1.928579258210128e-06
76,disk,400,397,20.97617696340303,-0.2245517363908296,-0.21441279171273728,1375.1953612067282,0.31047757981243396,0.00022576979865609144,3.545065165872014,1.8745430789203602e-06
77,rhombus,4,4,2.0,-0.006989803718730148,0.09918908139860252,13.978277607556054,0.09943506033952497,0.007113541677393405,0.06455291268178125,0.00033037602246414985
77,disk,4,7,2.8284271247461903,-0.017254205105765585,-0.16445819437949136,24.407656438907125,0.1653608336106056,0.006774957441100797,0.11864794344712401,0.00019916272131857569
77,rhombus,16,16,4.0,-0.098384110971939,-0.005322899400795736,55.750343977757666,0.09852799881135209,0.0017673074600339888,0.23987174415847845,7.717630651453535e-05
77,disk,16,19,4.69041575982343,-0.07773955130148691,0.08499948547287292,66.34807092824487,0.11518832565503177,0.0017361216994478622,0.2816345623793803,6.39778070963196e-05
77,rhombus,49,49,7.0,-0.09085275242043744,-0.12666478599968234,170.0428781997392,0.15587876903130402,0.0009167027204056294,0.5657496882355599,1.956624235563891e-05
77,disk,49,55,7.615773105863909,-0.013529699751217095,0.22151956233375392,191.17108833136788,0.2219323529183971,0.0011609096064448246,0.6298496246444241,1.7234252427609385e-05
77,rhombus,100,100,10.0,0.012451885338290225,-0.11515544762530783,346.5062706961622,0.11582670920933108,0.0003342701676844833,1.1923211717192317,9.93049869903881e-06
77,disk,100,97,10.488088481701515,-0.34946632655872856,0.3503572514088407,335.7993183915844,0.4948503986188245,0.0014736492050938783,1.1792185729029945,1.0457664149655455e-05
77,rhombus,225,225,15.0,-0.14119382366221878,0.018022383279040377,778.3416875213547,0.14233939068091575,0.00018287519859587438,2.2879632234871954,3.7766649358632983e-06
77,disk,225,223,15.748015748023622,-0.04605883333105387,0.1987890161813139,771.5395644598728,0.20405511285471992,0.000264477834001386,2.398915279143431,4.0299393254323235e-06
77,rhombus,400,400,20.0,0.1228586562947922,-0.011780786056221626,1385.4400948990642,0.12342218741646231,8.908518518475112e-05,3.7796253080173052,1.969124810533988e-06
77,disk,400,397,20.97617696340303,0.3385057789214647,-0.18276191086698382,1374.482471773636,0.38469218659465765,0.00027988147866174663,3.613828925418799,1.9128863936592314e-06
78,rhombus,4,4,2.0,0.030419307374128568,-0.06406462644190884,13.594822959547047,0.07091974775944312,0.0052166731387729695,0.02454713980512128,0.00013281703580634034
78,disk,4,7,2.8284271247461903,0.08328359826251308,0.001855952624682168,24.31326937247452,0.08330427539866568,0.0034262885061840313,0.03538547880055978,5.986022609944437e-05
78,rhombus,16,16,4.0,0.07875035436291267,0.09724218511404473,55.40276967616852,0.1251305753125049,0.002258561729745612,0.08980797913405633,2.925849420017712e-05
78,disk,16,19,4.69041575982343,-0.23687206322962373,-0.05824616214276554,65.75650941733838,0.24392824711996805,0.003709568060734838,0.1319267750575708,3.0510929870505906e-05
78,rhombus,49,49,7.0,0.02520961588310433,0.07242397812861259,169.99211810082588,0.0766860961383967,0.0004511155987415404,0.4351517624183742,1.5058550729258857e-05
78,disk,49,55,7.615773105863909,0.004137626336436551,-0.17484109221431846,190.28373632098683,0.17489004396590385,0.0009191013764354743,0.4443852090198019,1.2273156002869445e-05
78,rhombus,100,100,10.0,0.004068990733431921,-0.10020706346422814,345.4362983211536,0.10028964180668211,0.00029032745630409233,0.8663073308032542,7.259990412896922e-06
78,disk,100,97,10.488088481701515,0.07107007160165679,0.1192851721170819,335.63443111681886,0.1388521060858152,0.0004137004228791032,0.8340310426032407,7.4037066387740235e-06
78,rhombus,225,225,15.0,-0.0859214043405756,0.056396223625920006,779.3447148365208,0.1027765623239144,0.0001318756134061592,2.130035088537423,3.506933806221448e-06
78,disk,225,223,15.748015748023622,0.019655681494295862,0.014249755946274797,772.3094853630489,0.02427758965658656,3.143505306706689e-05,2.0813358949774887,3.489469740271863e-06
78,rhombus,400,400,20.0,0.09714322767048023,0.18932990375877778,1387.2885615529744,0.2127971314175706,0.0001533906768317608,4.120309307921718,2.1408991436372687e-06
78,disk,400,397,20.97617696340303,0.038788783426453755,0.10287677103506736,1375.7965531911132,0.10994634936325083,7.991468586560565e-05,3.9763452256657734,2.100756174094911e-06
79,rhombus,4,4,2.0,0.008575523404009466,-0.11084381412854544,13.885282159311128,0.11117504545632641,0.008006682484430117,0.06462513490857369,0.0003351907644740998
79,disk,4,7,2.8284271247461903,0.06883891382047924,-0.0057301346400132624,24.190468183203393,0.06907698964905787,0.0028555457929095125,0.08109924999480503,0.00013858884976077196
79,rhombus,16,16,4.0,-0.10367956368520348,0.0566510996728275,55.638941046300204,0.11814736146057092,0.0021234653147380006,0.19925009053109105,6.436367246155738e-05
79,disk,16,19,4.69041575982343,0.006117982685773349,-0.04776536139538132,65.7876226306425,0.04815557560007778,0.0007319853442712477,0.1801335183749563,4.16203901161792e-05
79,rhombus,49,49,7.0,0.08042973080657756,0.14230043000611714,169.67652708561616,0.16345749899452267,0.0009633477405631041,0.6210660360572852,2.157219049928678e-05
79,disk,49,55,7.615773105863909,-0.09291756517119332,-0.08199008780429301,190.78456482555868,0.12391952394799875,0.0006495259407452742,0.5869612909294237,1.6125863885338575e-05
